frame,x,y
74,387.0794678,412.0996034
75,386.6176414,411.7710435
76,386.5699768,411.9562769
77,386.4369678,412.0342004
78,386.2428474,412.2374904
79,386.2806988,412.0655179
80,385.6793404,412.3748624
81,385.2587986,412.9792607
82,385.2486992,413.1212997
83,384.7484779,412.9202306
84,384.6112347,412.2250021
85,384.4995975,412.4810135
86,384.4286156,412.1836746
87,383.8866806,412.356838
88,383.7076664,411.8847263
89,383.5967159,411.5981054
90,383.7760735,412.1661973
91,383.363657,412.0320117
92,383.0725193,412.2285104
93,382.5784492,412.3351121
94,381.9477367,412.0014346
95,381.3805676,412.3321509
96,381.1719418,412.6086009
97,380.9012032,412.7851439
98,380.6232262,412.2955871
99,380.5335045,412.2205281
100,380.4223537,412.2173738
101,380.4090786,411.6215694
102,379.3529034,412.2163761
103,378.7517452,412.1938455
104,377.4859715,412.4709392
105,375.2954292,412.7467453
106,374.2542458,413.3297396
107,374.5006657,412.5459337
108,374.748373,411.8863034
109,374.9281025,412.7662504
110,374.4721985,412.788105
111,374.7842216,412.3257458
112,375.0808239,412.2234571
113,374.872427,412.1335602
114,374.5172596,412.1430552
115,374.53228,411.8126607
116,374.2755604,412.6414955
117,373.7686443,412.1789432
118,373.5391617,412.2946537
119,373.5570145,412.4926329
120,373.1333828,412.235173
121,373.0511856,412.538209
122,372.965126,412.0309496
123,372.5086498,412.1100318
124,372.0148087,411.8306208
125,371.7024422,411.6381776
126,371.7227268,411.6668558
127,371.7000961,410.7665348
128,371.2858486,411.2490106
129,371.1959839,411.1150503
130,370.4249668,410.7911253
131,370.0479698,411.2232614
132,369.4767666,410.7233083
133,369.438343,410.7787979
134,369.3982029,410.6642461
135,369.1464615,409.7459972
136,368.4421921,410.4240704
137,368.3666897,410.2608848
138,368.3368206,410.4149938
139,368.2315922,410.5089784
140,368.0948067,410.6731939
141,368.1938267,410.5205977
142,367.6997566,410.5025733
143,367.2161865,410.5420017
144,367.4303913,410.5085599
145,367.0528793,410.645256
146,366.6897011,410.6185412
147,366.2920189,411.185925
148,366.4373302,411.0459137
149,366.1170387,411.2359107
150,365.6080055,411.238035
151,365.2222252,411.3677466
152,365.2361012,410.8258867
153,364.8701191,410.8230543
154,364.6918774,410.6377888
155,363.5551643,410.6951773
156,363.5541916,410.6391728
157,363.2161903,410.6518543
158,363.5577106,410.6337976
159,363.1245804,410.5568075
160,362.8502369,410.4964578
161,363.2565308,410.1719856
162,362.7516174,410.2993155
163,362.2886753,409.9561751
164,361.865387,409.7104633
165,361.5798569,410.3953278
166,361.1430931,410.3961647
167,360.4637718,410.1294672
168,360.4718971,410.2594686
169,360.3164005,410.3111923
170,359.4468212,410.0990188
171,358.4217167,410.7598722
172,358.4975338,410.2500379
173,356.618185,410.4554844
174,356.4945316,410.6789231
175,356.4501572,410.6215346
176,356.6009045,410.5059528
177,356.6708279,410.422622
178,356.1558151,410.4018295
179,355.7632256,410.4594111
180,355.5846119,410.0948024
181,355.4804707,410.0265992
182,354.6966362,410.488025
183,354.0828896,410.7966614
184,353.6368847,410.3606629
185,353.5519123,410.874263
186,353.3473206,410.8283007
187,353.146162,410.8775139
188,352.6227093,410.2501988
189,352.3597813,410.3192389
190,351.7051506,410.8204794
191,351.5598965,410.797112
192,351.1576366,410.5991971
193,350.6402779,410.9336472
194,350.1311016,411.7060268
195,350.2518082,411.0037494
196,349.7000599,411.3724136
197,349.7180843,411.3178897
198,349.5057106,411.3766301
199,349.2133427,411.4293516
200,348.5462952,411.4654326
201,348.0308247,411.681211
202,347.5996399,411.4761186
203,347.1464825,411.6476083
204,347.2898769,411.3733792
205,347.2986317,411.2732792
206,347.3014927,411.153127
207,346.6145611,411.4796591
208,346.4217854,411.3197243
209,346.0762024,410.8307469
210,345.5463696,410.8647358
211,344.5230389,410.785718
212,343.878994,410.7801819
213,343.582449,410.9973121
214,343.3581448,411.0194242
215,343.5144138,410.6816912
216,343.2078266,410.7959533
217,342.6592827,410.8245993
218,342.6796818,410.9901667
219,342.2020912,411.1034632
220,342.3150444,410.5921805
221,342.1899891,410.661124
222,342.0791817,410.0223184
223,341.5585899,409.9022305
224,341.1469173,409.6869671
225,339.3484497,409.8856544
226,338.1683636,410.5264235
227,337.6252556,410.948807
228,337.7610683,410.8163917
229,337.6880264,410.5007386
230,337.430706,410.9141743
231,337.6001358,410.7749677
232,337.605114,410.5228508
233,337.682848,410.595367
234,337.4537659,410.3111279
235,337.3016453,410.1022696
236,336.3926983,410.0796425
237,335.9148216,410.3376818
238,335.6560993,410.939827
239,336.5349197,410.233494
240,336.6702175,410.3012466
241,336.6471863,410.1504207
242,335.6481457,410.1810944
243,335.5523586,410.0847924
244,335.1936436,410.2229047
245,335.5098152,410.2331078
246,335.3499126,409.8129773
247,335.2097797,409.8390484
248,335.5519581,408.8578427
249,334.7858047,410.0442052
250,334.6718788,409.6030247
251,334.3466663,409.6908295
252,333.6478901,410.1689601
253,333.6292934,409.9604559
254,333.6288643,409.487958
255,333.5750198,409.5830047
256,333.1594563,409.5830691
257,332.5222778,409.4986439
258,331.9794559,409.5878005
259,331.4343452,409.7748041
260,331.1090469,409.2645192
261,330.5191612,409.6873534
262,330.6992912,409.601351
263,330.6930542,409.6625054
264,330.3705883,410.0128233
265,330.1927757,410.335139
266,329.9346828,409.9071229
267,329.3711185,409.9220252
268,329.105587,409.3940055
269,328.5862541,409.8667288
270,328.2176399,409.6894455
271,328.4507847,409.8260772
272,328.080225,410.1469445
273,327.4085712,410.3950059
274,327.1733379,409.9376035
275,326.0988522,409.8714924
276,325.5597782,409.9734271
277,325.0541782,409.2956758
278,324.8569107,409.6327007
279,324.52878,409.5425463
280,324.4996834,409.1517377
281,324.1181374,408.6601853
282,323.4894848,409.1302371
283,323.4724903,408.5908234
284,323.1442738,409.1022348
285,322.2294331,409.3663573
286,321.433897,409.2351007
287,320.4573154,409.5696795
288,319.600811,409.7936332
289,319.8058891,409.6230447
290,319.6452141,409.6243
291,319.3798828,409.4836771
292,319.4664001,409.1076744
293,318.8504219,409.301759
294,318.6971569,409.277072
295,318.3868504,409.7991693
296,318.4578896,409.312284
297,318.4338856,409.0548241
298,318.5676956,409.4699657
299,318.45294,408.6646271
300,317.4454308,409.1359985
301,316.6874027,409.3434083
302,316.6496658,409.203558
303,316.7028522,408.9435875
304,316.6345882,408.5522962
305,316.3699436,408.6483085
306,316.5260696,408.7423897
307,316.5904713,408.7902188
308,316.4278507,408.8282311
309,316.2328148,408.7264252
310,316.062727,408.753494
311,315.8923817,408.7565196
312,315.7745075,408.4549963
313,315.3967094,407.8971398
314,315.5047703,407.8651142
315,315.3461552,407.6719952
316,315.2285957,407.4910104
317,314.8910809,407.938081
318,314.7549534,408.4384847
319,314.3811035,408.5490131
320,313.5707474,408.4194303
321,313.545742,409.022187
322,313.5288906,408.297894
323,312.8762913,408.3972538
324,312.6910973,408.6711931
325,312.5449562,408.4278309
326,312.0863056,408.9945388
327,311.5141296,409.3645227
328,310.8980083,409.4574451
329,310.3357887,409.7163856
330,310.5174923,409.3942308
331,310.7748699,409.7324789
332,310.945158,409.2613006
333,310.4914284,409.6766353
334,310.1870441,409.11762
335,309.4811153,408.6119056
336,308.9421272,408.5242939
337,308.3799362,408.2140481
338,307.4982548,408.7889957
339,308.6817455,407.8457057
340,308.3541584,408.7081754
341,307.6963806,408.7750268
342,307.1238613,408.6200488
343,307.4368,409.241538
344,307.9414272,408.7766361
345,307.3586082,409.1582072
346,307.2532082,409.1556966
347,306.8010807,408.9824688
348,306.1271095,409.5122588
349,305.6068039,408.5547745
350,305.3765202,409.9260485
351,304.4805336,408.9147162
352,303.482008,409.6513045
353,302.401886,410.075233
354,301.7226791,410.0044227
355,301.543951,409.943558
356,301.2477493,409.2727268
357,301.1344242,409.5337594
358,301.2597084,408.600415
359,300.7254124,408.7026393
360,300.3447533,408.6009943
361,299.8582077,408.9519882
362,299.7120953,409.1513836
363,299.8318005,408.8198304
364,299.3250847,409.3223906
365,299.3959236,408.9611292
366,299.3473148,408.846159
367,299.3524075,409.2891419
368,299.5524216,408.7366927
369,299.3547249,408.5875726
370,299.6653461,407.5727963
371,299.2386818,408.1219947
372,298.599844,408.1861424
373,298.5477734,407.77982
374,298.2104588,407.9813397
375,297.9225254,407.3423088
376,297.7719498,407.6211405
377,297.5050735,407.0927989
378,297.1102524,407.5736654
379,296.7960548,407.6929808
380,296.659956,407.6596999
381,296.2909126,408.0953765
382,295.5052471,407.8713906
383,295.5755424,408.5524893
384,295.7816792,408.3729851
385,295.6087589,408.5038877
386,295.608387,408.1180036
387,295.6864643,407.6577044
388,295.4166126,408.1567883
389,294.4400311,408.2743979
390,293.7744999,408.4610474
391,293.6600018,408.7672055
392,293.6186886,408.9252412
393,293.7284374,409.1731417
394,293.6093616,409.1591406
395,293.3959007,409.257406
396,293.2434654,409.9172938
397,293.2002068,410.203979
398,293.0780411,410.4344344
399,292.7414417,410.2162099
400,292.3211002,409.7930861
401,292.1217442,410.0822496
402,291.3519573,410.4390693
403,290.7455635,410.395714
404,290.1587105,410.7735837
405,289.6917629,410.4141569
406,289.5093441,410.5528164
407,289.5544052,410.4849672
408,289.5901966,410.314765
409,289.3946457,409.9677944
410,288.4825802,409.8646367
411,287.4885178,409.8850751
412,287.3371983,409.2325258
413,286.4927959,409.9193537
414,285.378027,410.0535715
415,284.3684864,410.2519691
416,283.2285976,410.8051586
417,282.6379967,410.6692994
418,281.7088509,411.3166666
419,281.6908264,410.936383
420,281.6781235,410.9206116
421,281.369133,410.6920552
422,281.1221981,410.5099761
423,280.4298306,410.653882
424,279.8547935,410.7119143
425,280.335331,410.5584812
426,280.2141953,410.3220069
427,280.1784039,410.1220322
428,279.9041462,410.712043
429,279.8050404,410.5794346
430,279.6299458,411.2126076
431,279.4642067,410.693922
432,279.2321491,410.4963934
433,278.7427998,411.3128686
434,278.5075951,411.2997043
435,278.2245255,411.4336967
436,277.7647877,411.5158367
437,277.3511124,411.6129434
438,277.2462273,411.5492141
439,276.7363071,411.6074073
440,276.2379169,411.6357636
441,275.8574295,411.0724998
442,275.7169247,411.0812223
443,275.8743954,410.9858537
444,276.5258503,411.6085017
445,276.2850094,411.6473508
446,275.7550335,411.4074004
447,275.6994724,411.8518317
448,275.7745457,411.4056301
449,275.8961678,411.7584586
450,276.3011456,411.6437781
451,276.6400623,411.4954305
452,276.5392685,412.1824515
453,276.5968037,412.0656466
454,276.599865,412.0651317
455,276.6605473,411.7993033
456,276.6129684,411.7500901
457,276.399107,411.9327807
458,276.437788,412.0531583
459,276.49189,412.3528469
460,276.4546394,411.6647959
461,276.3320732,411.1748207
462,276.4273453,410.9689558
463,276.2697315,410.7728434
464,276.2656116,410.4289305
465,276.3128757,410.2135384
466,276.6225529,409.5382011
467,277.1122169,409.1150129
468,277.2226238,409.3931365
469,277.4934196,409.3772364
470,277.5361347,409.1693759
471,277.6342392,409.019258
472,277.7321434,408.8690436
473,277.7210999,409.1646445
474,277.739439,409.3408012
475,278.4104061,409.0790927
476,278.4509468,408.8172555
477,278.528223,408.9334166
478,278.7317848,408.8627028
479,278.3963871,409.5026028
480,278.5998917,409.8686922
481,278.8235664,409.6080458
482,278.5206699,409.7110748
483,278.8807011,409.3612397
484,279.3345737,409.4416738
485,279.6879101,409.83657
486,280.1093674,409.7648585
487,280.515604,409.7883224
488,280.3918076,409.8939908
489,280.2771378,410.1725006
490,280.0453377,409.7388518
491,280.2521038,409.6364021
492,280.6273556,409.4824541
493,280.7990742,409.6146441
494,280.8658218,409.3860233
495,281.1589909,409.1433692
496,281.5322399,408.9762247
497,281.4051533,409.1872716
498,281.3436699,409.5978105
499,281.7370319,409.8360229
500,282.1244144,409.6744466
501,282.4131203,409.6065009
502,282.4473381,409.9044836
503,282.5533962,410.1073229
504,282.5955677,410.3933644
505,282.4564934,409.9105024
506,282.7644825,409.9882329
507,283.2250786,410.2931678
508,283.3638096,409.6472168
509,283.4670925,409.7380471
510,283.2893658,410.1107025
511,283.4982777,410.0573373
512,283.626709,410.0873673
513,283.4462357,409.6801114
514,283.4462357,409.6801114
515,283.8161087,409.401505
516,285.7329369,409.3412519
517,285.3659534,408.7700379
518,285.368042,409.0932226
519,285.6979179,408.5870254
520,285.9495735,408.2458162
521,285.4587364,408.5107112
522,285.7060432,408.354671
523,285.8103848,408.2674778
524,285.2750874,408.3547676
525,286.5411758,408.2456553
526,286.5286732,407.6413858
527,286.8770885,408.1564021
528,287.112093,408.1402767
529,287.3484421,408.1671524
530,287.4330425,408.4531617
531,287.4029446,408.4156001
532,287.3219204,408.7880301
533,287.4907207,408.4192371
534,287.6347733,408.6216581
535,287.7224636,408.6731243
536,287.9100609,408.469094
537,287.8709507,408.2647419
538,288.2661724,407.9176748
539,288.4442711,408.308419
540,288.3217335,408.7408125
541,288.2864857,409.1140795
542,288.7414742,408.6401975
543,288.5685825,408.7462199
544,288.5270691,408.7581933
545,288.4929085,408.6736071
546,288.5910416,408.777988
547,288.8241291,408.4951329
548,288.9770794,408.4350729
549,289.4595623,408.7565839
550,289.4188786,408.351742
551,289.6118546,407.9063451
552,289.5243645,407.8116202
553,289.8620224,407.5259328
554,290.0798607,407.7199852
555,290.215559,407.6606333
556,290.3096294,407.735306
557,290.3731155,407.8572929
558,290.1943588,407.4622035
559,290.1307011,408.2184899
560,290.4977417,407.8821731
561,290.4596043,408.5132861
562,290.7134914,408.2620704
563,290.8237839,408.0214119
564,291.0002518,408.4408021
565,290.8094501,407.7747989
566,291.2265301,408.020221
567,291.6232109,407.519753
568,291.462965,407.4247384
569,292.1435452,406.7322457
570,292.3364639,406.7756331
571,292.6091194,406.6619503
572,292.8911304,406.2069941
573,292.7051926,407.1013284
574,292.9295254,406.5747571
575,292.9097557,406.8696177
576,293.0534363,406.6178226
577,292.9033756,406.8086243
578,293.5908508,406.7234266
579,293.5850716,406.934216
580,293.5133743,407.0057023
581,293.6167717,406.4972842
582,293.2535934,407.1600688
583,293.5804367,406.5906894
584,293.7481213,406.6352677
585,294.3847561,407.2679901
586,294.3510818,406.8660128
587,294.4465828,407.0297134
588,294.3193245,406.9995868
589,294.4561958,407.0518255
590,294.4117069,406.7057884
591,294.626255,406.3327467
592,295.2338505,405.8146727
593,295.752697,405.7165682
594,295.6454372,405.9191179
595,296.0654354,405.6975138
596,296.5474033,405.8796895
597,297.0273113,406.101197
598,297.1541119,405.8899891
599,297.3711777,405.7841921
600,297.6702404,405.6351686
601,297.9841518,406.2646723
602,297.9055595,406.5401566
603,297.8617859,406.2441051
604,297.8133774,406.3121474
605,298.6376953,406.3567257
606,299.233675,406.3933861
607,299.5373726,406.4435005
608,299.8673916,406.3312984
609,300.1157284,406.5402853
610,300.4191971,406.5050089
611,300.3257561,406.605978
612,300.369215,406.3921309
613,300.4224586,406.6569936
614,300.569973,406.5292776
615,300.442543,406.0094333
616,300.4322147,406.4237058
617,300.3632641,406.3996625
618,300.2118874,406.3813484
619,299.9179173,406.3289809
620,300.1007938,405.7300222
621,300.3305054,406.4644539
622,300.7303047,405.7748902
623,300.6077099,406.1515045
624,300.6275082,406.2697899
625,300.6288242,405.8431256
626,300.346899,405.9612179
627,300.7991123,405.6924605
628,301.20718,406.2777722
629,301.7108631,405.7886338
630,301.63167,405.2686286
631,301.9353962,405.4042304
632,301.9227219,404.8159897
633,302.0549011,405.1079535
634,302.3062134,405.3101492
635,301.866045,405.6058788
636,301.8296242,405.831989
637,302.445631,405.4834092
638,302.3721027,405.8158958
639,302.2874737,405.775212
640,302.4079514,406.2668288
641,302.431097,406.4340377
642,302.7309895,405.8605063
643,303.4869862,406.3362873
644,303.6660862,406.3838267
645,304.465456,405.4564369
646,304.9509716,405.7096159
647,305.4401779,405.5658388
648,305.4167461,406.1468053
649,305.7778358,405.8066583
650,305.7478237,406.5900135
651,306.1186409,405.8564186
652,305.9585953,406.2380219
653,306.1364079,406.2193537
654,306.3584805,406.1270428
655,307.1104145,406.7879283
656,307.8193188,405.832504
657,307.8613472,407.4482989
658,307.8823471,406.2148476
659,307.964716,406.3370597
660,307.9693508,406.7063677
661,308.1626987,405.791595
662,308.1165504,406.5966439
663,308.3867168,406.0287452
664,308.7146187,406.6560602
665,308.8926888,405.6648445
666,309.3220997,405.6219399
667,309.3415546,406.401304
668,309.2100048,405.3409517
669,309.1261482,406.3520908
670,309.577589,406.2364125
671,309.8901844,406.3036501
672,310.2014351,406.3699543
673,310.6133366,406.216135
674,310.7547283,406.8395233
675,311.4875793,405.8701301
676,311.5628529,406.9330895
677,311.3773155,407.1199965
678,311.4093876,406.5396094
679,311.6952324,407.4307251
680,312.2991371,407.0246601
681,312.2462368,407.2903597
682,312.623291,406.8124545
683,312.8968906,406.4033961
684,313.026495,406.9670141
685,313.2649612,407.0857501
686,313.1212521,407.4398339
687,313.2040501,407.2001088
688,313.226223,407.3918116
689,313.4541607,407.1404672
690,313.386755,406.9332182
691,313.7280464,407.9086304
692,314.0702534,407.2980201
693,314.1151714,407.4868262
694,314.2320442,407.5536776
695,314.3477726,407.6210761
696,314.0676785,407.8659511
697,314.2720413,407.8621531
698,314.1815758,407.8491819
699,314.4156075,407.5639451
700,314.756012,407.9579723
701,314.3331814,407.5063634
702,314.1438675,407.2588813
703,314.2026615,407.8280354
704,314.7748375,407.1221209
705,314.692812,408.0416894
706,315.0895786,407.3819625
707,315.5629063,407.5003767
708,315.653286,407.9311609
709,315.8168507,407.3712766
710,315.4246616,407.6247132
711,315.1778984,407.7233005
712,314.5454693,407.4348772
713,314.327116,407.2227037
714,314.1738796,407.8724527
715,313.7728786,408.2870471
716,313.7691021,408.5239398
717,313.787384,408.3678997
718,313.7821484,408.2638085
719,313.3274746,408.2009161
720,313.4660339,407.892344
721,313.5054016,408.2481337
722,313.3067608,408.3910096
723,313.3072758,407.7006733
724,313.522768,408.0693054
725,313.9073467,407.8238189
726,313.5558701,408.3574712
727,313.7198067,408.3769119
728,314.1204929,408.011595
729,314.4465637,407.8455448
730,314.6937847,407.4713123
731,314.9823475,407.6032448
732,314.7122669,408.0638015
733,314.9245262,407.4993789
734,314.8080826,407.8843617
735,314.8833561,406.9181871
736,314.8383236,406.8925989
737,315.3475857,406.7242312
738,315.5539513,406.795975
739,315.6251907,406.8577731
740,315.9426498,406.228044
741,316.04599,406.5700257
742,316.5711594,406.0800827
743,316.3364983,406.5362942
744,316.4068222,406.1550772
745,316.6568184,406.0704589
746,316.2925529,406.3944805
747,316.2807083,405.6938124
748,316.1768532,406.1534035
749,316.4798927,406.081531
750,316.8069077,405.6487834
751,316.5838051,405.857513
752,317.3688984,405.6626558
753,317.3574543,406.2291062
754,318.0656147,405.667001
755,317.5724602,405.696516
756,317.6901627,405.9045374
757,317.8248882,406.0485077
758,318.5859489,406.4753652
759,318.8269901,406.0618329
760,319.1596985,405.8499169
761,319.4413948,406.2308121
762,319.7761631,406.4625549
763,319.8796177,405.7501388
764,319.8377609,405.8940768
765,319.8494911,405.8777583
766,319.9410725,405.4187465
767,320.1369667,405.7475317
768,320.2999592,405.8998704
769,320.2113533,405.2545631
770,320.2936363,405.3988552
771,320.0178909,405.4184246
772,320.324564,405.7420278
773,320.570097,405.5374181
774,320.5140495,405.4629385
775,320.3598118,405.5484259
776,320.7982063,405.7094872
777,320.7783508,405.8111966
778,320.8412647,405.9202766
779,320.9656906,405.8928216
780,320.9544754,406.1715889
781,321.2036991,406.0188317
782,320.9635735,406.3162994
783,321.2103367,405.7622087
784,320.7892799,406.0620582
785,320.8506489,406.0636675
786,321.1144638,405.6027567
787,321.0766411,406.2907755
788,321.7368507,405.8419347
789,321.4853096,406.4170432
790,321.6914463,406.4985716
791,321.9719124,406.2154913
792,322.3956585,406.0881293
793,322.77174,405.9502101
794,322.3478508,406.2966979
795,323.707037,405.2753878
796,324.2586994,405.6359732
797,324.6006775,405.3677952
798,324.7739697,404.5786786
799,324.4657516,404.1723239
800,324.4830036,403.512404
801,324.6411037,404.6581471
802,324.7576332,404.3143952
803,325.085392,404.5328772
804,325.5529404,403.7893367
805,325.3355026,404.1243982
806,325.8109188,403.6193275
807,326.147747,403.2769275
808,326.1502647,403.7965465
809,326.2618732,404.0935636
810,326.3348866,404.5765221
811,326.6285133,404.3021643
812,327.283144,403.4729755
813,327.4411011,403.786279
814,327.6948738,403.8629472
815,327.8577232,403.8820338
816,327.9884434,404.220829
817,328.5163021,404.4083154
818,328.6884499,404.6343613
819,328.1139565,404.7389352
820,327.7969551,404.9193406
821,327.7702045,405.0070167
822,327.8143787,404.8040485
823,327.9307938,404.2734218
824,328.2654476,403.391608
825,328.5628223,402.7249932
826,328.4153938,402.3871636
827,328.6214161,401.9060075
828,328.3489609,401.6793501
829,328.5618782,401.5284276
830,328.570776,401.3550389
831,328.859911,401.4720368
832,328.8464069,401.621511
833,328.7744236,401.3945639
834,328.7341976,401.2591231
835,328.6939716,401.1236501
836,329.0692234,400.7358992
837,329.253273,400.5237579
838,329.1494179,400.8306885
839,329.0717125,400.87134
840,328.6802959,401.310364
841,328.8172817,401.2691653
842,328.8692951,401.1899865
843,329.5153713,401.2251341
844,330.0028324,401.239779
845,330.0996208,401.22684
846,330.7433796,400.3454447
847,331.3322353,400.4808533
848,331.2044334,401.2394249
849,331.140461,401.2560976
850,331.4149761,401.4126205
851,331.5567398,400.832845
852,331.5638065,401.1113226
853,331.6116142,401.2144804
854,332.2819805,400.7711434
855,332.5209045,401.3132608
856,332.8363609,401.2742507
857,332.335825,401.5345752
858,332.431097,401.3489234
859,332.5129223,401.3471854
860,332.6384354,401.2089765
861,332.7281284,400.5105937
862,332.5174427,400.4179931
863,332.8280354,400.2965212
864,333.0343437,400.2016997
865,333.2375622,400.0936174
866,333.6681175,399.7265947
867,333.643055,400.1149249
868,333.8588333,399.8267269
869,334.0927219,399.8171353
870,334.3123341,399.7685337
871,334.5322323,399.7763228
872,334.7520447,399.769274
873,335.3762913,399.5661771
874,335.4241562,399.5945013
875,335.7899094,399.5869052
876,336.0946941,399.7165525
877,336.4020824,399.8092496
878,336.5291977,400.0936496
879,336.6999722,400.189147
880,336.8733788,399.4318306
881,337.0293045,399.2908859
882,337.2348118,399.3758261
883,337.5702095,399.9350345
884,337.6988125,400.1822913
885,337.872076,400.4728711
886,338.4296608,400.2754068
887,338.7086105,400.2476621
888,338.869257,399.7815692
889,339.1824245,399.6151972
890,339.506321,399.7966647
891,339.5652866,399.549408
892,339.6679688,399.8792231
893,340.154314,399.3562889
894,340.2767086,399.3952024
895,340.3706932,399.6875525
896,340.5321121,399.5566177
897,340.613308,399.7506058
898,340.947876,399.6012604
899,342.6064682,399.1625905
900,343.9361,398.3972597
901,344.2483521,398.3608246
902,343.5022545,398.8849819
903,343.5475159,398.6845565
904,343.6584091,398.9145291
905,343.7160873,398.6726475
906,343.5066032,399.3886685
907,343.5621071,398.7169683
908,343.776741,398.6706519
909,343.6528015,398.7597764
910,344.1032696,397.7735174
911,343.7918758,398.3127701
912,344.4034195,397.9338384
913,344.3612194,398.2591796
914,344.6502113,398.5474098
915,344.7568703,398.564533
916,344.8968887,398.645643
917,344.8168087,398.1153381
918,344.6317577,398.4298646
919,344.4805241,398.6548483
920,344.4892216,398.6350858
921,344.4974327,398.5032499
922,344.4885635,398.3490443
923,344.227581,398.4824252
924,344.76717,398.8183236
925,345.3619766,399.0031064
926,345.4191971,398.841691
927,345.4850864,398.2307911
928,345.7768822,398.6686242
929,346.0894775,398.9773571
930,346.4673901,398.7941837
931,346.8177795,398.5784376
932,346.7730618,398.5933399
933,347.2384071,398.7313557
934,347.5009632,398.1646156
935,347.5998116,398.8832116
936,347.8600216,398.5211778
937,348.0924797,398.4291244
938,348.8064766,398.4204662
939,349.2722225,398.5417128
940,349.1697121,398.5657561
941,349.1649342,398.1964159
942,349.5155811,398.6690748
943,349.7605991,398.3046591
944,350.2179623,398.8358009
945,350.2807331,398.7674046
946,350.3737164,398.5221434
947,350.309515,398.1986046
948,350.384388,398.0517697
949,350.5880928,398.1703126
950,351.5491104,397.8982401
951,351.6858387,398.3740532
952,351.4517784,398.6345708
953,351.713562,397.8098238
954,351.7777634,398.4746683
955,352.2203922,398.4510434
956,352.1774197,398.5301578
957,352.2380447,398.608017
958,352.583828,398.5154808
959,352.425127,398.5720968
960,352.5683212,398.5827506
961,352.6634216,398.599391
962,353.3082676,398.6284554
963,353.8082027,398.6541402
964,354.308567,398.5198903
965,354.3965435,398.4671366
966,354.5306396,398.7197042
967,354.8305607,398.7126231
968,354.6829319,398.9496446
969,354.7055054,398.1603992
970,354.7115421,397.6277447
971,354.7105694,398.1201017
972,354.8978806,397.8556895
973,355.216341,397.6227236
974,355.471487,397.4154747
975,355.6027794,397.6403296
976,355.664835,397.2144699
977,355.9702778,397.1417928
978,356.5648556,397.2562158
979,356.7107964,397.1134043
980,356.9692326,397.3957121
981,356.8490696,397.1105719
982,357.2640038,397.0570457
983,357.2080708,396.9030976
984,357.2805405,396.900394
985,357.2809982,397.1908128
986,357.5576591,397.2512913
987,357.7544117,397.2402191
988,357.8888226,397.0302987
989,358.0404568,396.8803418
990,357.520237,397.6029611
991,357.5847244,397.6376581
992,357.6977921,397.6114583
993,357.7721786,397.6346648
994,358.5478306,397.532022
995,358.6815262,398.0957365
996,358.614006,398.1335235
997,358.7025261,397.645576
998,358.745842,397.6498568
999,358.7961388,397.5674593
1000,358.7836361,397.7012265
1001,358.7559414,397.4094558
1002,358.7331676,397.1460092
1003,358.7567139,396.9334173
1004,358.8223171,397.3378086
1005,364.8222828,396.337806
1006,364.9203014,396.3179147
1007,365.3355217,396.4733756
1008,365.7505989,396.6810429
1009,365.6518364,396.8409777
1010,365.7089138,397.3390317
1011,365.838604,397.6731598
1012,366.5497684,397.7446139
