frame,x,y
147,333.6584473,252.0113951
148,333.5023785,252.0838147
149,333.8798904,251.9533789
150,334.1814995,251.526795
151,334.3153667,252.3869151
152,334.5693684,252.3018301
153,334.9603271,252.0570356
154,335.6305504,252.1805191
155,336.0424232,251.9167185
156,335.9304142,252.1261722
157,336.1297703,252.0848769
158,336.1612988,252.3864323
159,336.4259434,252.5661939
160,336.3323021,252.369808
161,336.305294,252.2741979
162,336.3204288,252.2163105
163,336.3357353,252.1617705
164,336.4580154,252.1048486
165,336.8866539,251.6016287
166,337.218132,252.1132332
167,337.2405624,251.9622463
168,337.3363209,252.0944524
169,337.7827263,252.1931684
170,338.2852077,252.2573322
171,338.7069225,251.8806696
172,338.9082527,252.1282321
173,338.9670181,252.1659225
174,338.9118004,252.0432919
175,339.303503,252.5275218
176,339.6411324,252.6010036
177,340.0664234,252.7043384
178,340.2807426,252.7661365
179,340.8241081,252.5468177
180,341.4299297,252.3922902
181,341.7433834,252.3097962
182,342.5010967,252.331844
183,342.5418663,252.0549917
184,342.6085281,252.2133815
185,342.796526,252.1808732
186,342.9213524,252.0548308
187,342.8594971,251.9980377
188,342.9685879,251.9634533
189,343.3353996,251.721459
190,343.3464718,252.0057946
191,343.3158875,252.2040635
192,343.5342407,252.0713586
193,343.7522507,252.2946525
194,343.9700031,252.1706057
195,344.0968609,251.9378006
196,344.2753601,252.0074201
197,344.7808456,252.5202316
198,345.3258419,252.4521571
199,345.2292252,252.3595405
200,345.5820751,252.4824768
201,345.8156204,252.6091468
202,346.1746502,252.8467637
203,346.8869877,253.070122
204,346.8636417,253.0310154
205,346.5611172,253.3399254
206,346.5782547,253.1512964
207,346.8192959,253.2262427
208,347.3448372,253.3322489
209,347.7617741,253.4130371
210,348.0121136,253.2156372
211,348.3907127,253.0699128
212,348.6744404,253.5483491
213,349.0997601,253.4249783
214,349.4686031,253.10947
215,349.9429893,253.2075584
216,350.0913334,252.863549
217,350.3432178,252.8403747
218,350.4997444,252.8109562
219,350.7465935,252.4994069
220,351.2485313,251.9890416
221,351.7254925,251.7852205
222,352.0655823,252.1272022
223,352.4478722,252.050212
224,352.8157139,251.856755
225,352.8190041,252.1574092
226,352.7730846,252.1520984
227,352.9371071,252.3462474
228,352.8897572,252.1296322
229,353.1302261,252.072292
230,353.4911442,252.1420562
231,353.7544441,251.5491164
232,353.8150406,251.83828
233,353.985014,252.0621854
234,354.048872,252.0739496
235,354.354372,252.0468968
236,354.4956779,252.2303438
237,354.8274708,252.0631993
238,355.1012993,251.9779211
239,355.3718376,251.9679755
240,355.564127,251.4855802
241,355.9349442,252.0469129
242,356.0113335,251.9314438
243,356.0886955,251.6475427
244,356.4124775,251.3524246
245,356.9578457,251.2282491
246,357.4059391,251.6204739
247,357.5068188,251.4101511
248,357.633934,251.6374201
249,357.7470016,251.7869908
250,358.3083916,251.764589
251,358.4390259,251.3297331
252,358.7780285,251.3036138
253,359.0131474,251.312272
254,359.0299129,251.4889115
255,359.126873,251.4072061
256,359.4178104,251.4489198
257,359.4250488,251.2744689
258,359.702425,251.3415456
259,360.0726414,251.2461609
260,360.3086758,251.7776567
261,360.4850292,251.8128848
262,360.3861523,252.070924
263,360.3343105,252.0125216
264,360.5349827,252.0977837
265,360.5844784,251.945461
266,360.7754517,251.8763727
267,360.7685566,251.8433976
268,360.9109783,251.9638073
269,361.1743355,252.0149517
270,361.4151192,251.9785005
271,361.540432,252.1141827
272,361.6258335,251.9965893
273,361.825676,252.0512259
274,362.0608807,252.100777
275,362.3321915,251.7859769
276,362.4107838,251.9883496
277,362.625761,251.9850022
278,362.7599144,251.9359016
279,363.2623672,251.5649521
280,363.5809135,251.5645015
281,363.6046028,251.4030701
282,363.7687683,251.3317448
283,364.2220688,251.5577906
284,364.5786953,251.5974605
285,364.7506142,251.7995113
286,365.0358295,252.041232
287,365.3042793,252.2631419
288,365.599308,252.6454693
289,365.6295204,252.667855
290,365.7248497,252.3459578
291,365.8752537,252.6354915
292,366.1832142,253.0682069
293,366.4078045,252.6560909
294,366.7906094,252.4528813
295,367.229948,252.3977619
296,367.1123314,252.1146333
297,367.1358776,252.0631349
298,367.4234676,251.915769
299,367.8044701,251.6978663
300,368.4753227,251.8703377
301,369.0041256,252.0889646
302,369.1649151,252.2290403
303,369.7399521,252.2984183
304,369.8246098,251.9039565
305,369.9050331,251.3982421
306,370.189476,251.3125938
307,370.44837,251.2177241
308,370.7405949,251.3578641
309,370.8882523,251.3270617
310,371.1779881,250.9358186
311,371.6976357,250.7222933
312,371.9376469,250.6602055
313,372.505188,250.5202103
314,372.9031563,250.502395
315,373.1950951,250.6384635
316,373.808527,250.7121867
317,373.9003944,250.9529096
318,373.7404346,250.8600998
319,373.7921047,250.9709501
320,373.742981,250.9499967
321,374.3078899,250.7870364
322,374.6367359,251.1237878
323,374.8049927,250.7107061
324,375.0214005,250.6669325
325,375.4655457,250.394007
326,375.7196045,250.6940013
327,376.0751152,250.6389302
328,376.1898136,250.2751261
329,376.4820957,250.188657
330,376.8105698,250.2534646
331,377.0012569,250.935899
332,377.0694923,251.1007422
333,377.3920155,251.0262626
334,377.5670528,250.9951705
335,377.8884029,250.8404499
336,378.3067703,250.8985788
337,378.5011482,250.5443823
338,378.7015629,250.6259108
339,379.080534,250.7472217
340,379.187336,251.0065484
341,379.135437,251.0283226
342,379.0119839,250.9673613
343,378.9229202,250.9415799
344,379.0968132,250.8932197
345,379.2639828,250.9702742
346,379.5413017,250.5950439
347,379.8286343,250.4588145
348,379.718771,250.6341827
349,379.9653053,250.6317204
350,380.3594398,250.7809532
351,380.8341122,250.6356472
352,381.0750103,250.6483126
353,381.0940075,250.6281155
354,381.4312077,250.9230727
355,381.9124317,251.1200702
356,382.0676136,250.784027
357,382.0366287,250.3550774
358,382.1361351,250.1909101
359,382.3616409,250.3050917
360,382.4049282,250.1239622
361,382.7148056,249.9997383
362,382.9521561,249.985351
363,382.8434086,249.9821484
364,383.0978107,250.3067654
365,383.5355473,250.3338343
366,383.8318348,250.6865501
367,384.4440365,250.9223163
368,385.0477409,250.6838304
369,385.1523972,250.9882343
370,385.3205681,251.0060817
371,385.6675816,251.13383
372,385.8829021,251.1953384
373,385.796442,251.2349921
374,386.071043,251.1693639
375,386.8299007,250.7219553
376,386.8823147,250.5067724
377,386.9153881,250.2960473
378,387.0527458,249.9791068
379,387.5567722,250.1944506
380,387.8381824,250.1108783
381,388.3425808,250.0885409
382,388.520565,249.9051905
383,388.9461422,250.2428269
384,389.1357708,250.1600593
385,389.2649174,250.394184
386,389.4231606,250.5652231
387,389.34165,250.2540118
388,388.8154793,250.2118152
389,389.1778278,250.2466893
390,389.3962383,250.0318605
391,389.4651318,250.3890663
392,389.6622276,250.2669024
393,390.1606464,250.281322
394,390.399828,249.9491411
395,390.8483219,249.9428326
396,391.1455822,249.8060077
397,391.3942623,249.8442614
398,391.448164,249.8501354
399,391.589613,249.2494869
400,395.2247429,251.3266915
401,391.0703087,249.2494869
402,393.1475544,249.768784
403,394.1892815,251.0634702
404,392.7390003,250.6690568
405,393.7189293,250.8068311
406,394.6426105,251.1872435
407,393.7271404,250.8141536
408,394.6501064,251.1007583
409,395.1680088,250.6140178
410,395.1014042,250.2876627
411,395.7601833,250.1553923
412,395.6236839,250.2218735
413,395.0792885,249.6932423
414,398.1389809,250.7565075
415,396.9875622,250.5071265
416,396.8897724,250.6638104
417,397.3007584,250.3854775
418,397.3749447,250.6920701
419,397.4991989,250.8718318
420,397.8180885,250.7899171
421,398.0332947,250.1420027
422,398.2029533,250.3434259
423,398.4897709,250.0403255
424,398.7498379,249.8228252
425,398.8059998,249.711315
426,399.2475414,249.9102437
427,399.5944691,249.7727913
428,399.8709011,249.9122393
429,399.857111,249.7328639
430,399.589262,249.9015051
431,399.6260262,250.0114703
432,399.6373558,250.1036847
433,399.8102188,250.2087253
434,400.3035164,250.1407957
435,400.7093811,250.1739317
436,401.2229919,250.0858372
437,401.4228344,250.0703877
438,401.5101814,250.2017087
439,401.6538048,250.1740444
440,401.8630028,250.6796944
441,402.4925137,250.8541131
442,402.5238132,250.7361495
443,402.7327251,250.8689511
444,403.0713844,251.1858112
445,403.3715343,251.1286801
446,403.4551907,251.2197036
447,403.738575,251.160078
448,403.9892864,251.258778
449,404.4453335,251.16629
450,404.6613979,251.0029757
451,404.6900082,250.8948612
452,404.9073601,251.297434
453,405.7342529,251.5303838
454,406.1747074,251.2566698
455,406.7200184,251.3110006
456,406.8230152,251.3507348
457,406.9562817,251.2374866
458,407.0584488,251.1087567
459,407.3044395,250.7806635
460,407.4805641,250.5891055
461,407.7656078,250.8056402
462,408.1145096,250.4241335
463,407.9774666,250.2490711
464,408.4342003,250.1202446
465,408.5342503,250.061456
466,409.199667,250.22609
467,409.3774509,250.1359195
468,409.6487045,250.095799
469,410.133276,250.250085
470,410.1271248,250.4476297
471,410.2062035,250.7467389
472,410.5296421,251.0424364
473,410.6506634,250.9454584
474,411.1729717,250.920884
475,411.5289402,251.2614334
476,411.7149067,251.3936073
477,411.8952084,251.4109236
478,412.4559116,251.84277
479,412.7144337,251.6238052
480,413.3076382,251.4048564
481,413.5142326,251.1425042
482,413.7003136,251.4175862
483,413.9134884,251.5567768
484,414.4749641,251.4486462
485,414.6692276,251.6539156
486,415.0676537,251.6386914
487,415.2881241,251.5607518
488,415.4564381,251.5255076
489,415.4485416,251.3765967
490,415.7589626,251.2105787
491,416.0130501,251.0852283
492,416.2872791,251.383549
493,416.6572094,251.2902403
494,417.1258736,251.3279146
495,417.1125984,251.4614403
496,417.4857616,251.2511981
497,417.731123,251.3150078
498,417.9671574,251.4644498
499,418.1202507,251.7684513
500,418.4088135,251.8184692
501,418.6890221,251.9618922
502,419.0829563,251.7655224
503,419.8469925,251.7954236
504,420.2200985,251.9460726
505,420.5206776,251.779443
506,420.8360195,251.7391777
507,421.3836765,251.885047
508,421.697731,252.0537686
509,422.226305,252.1375984
510,422.5003052,252.5612533
511,422.6435852,252.5877911
512,422.963419,252.5120723
513,422.895956,252.2892129
514,423.1321049,252.2529066
515,423.2985306,252.3249561
516,423.4018421,252.1612555
517,423.486042,252.2247112
518,423.4923935,252.6650709
519,423.5861206,252.5707483
520,423.6886597,252.790888
521,423.9700985,252.7469212
522,424.0750408,252.326501
523,424.4399071,252.0824146
524,424.5877075,252.183094
525,425.4086781,252.1342188
526,425.7740593,251.8342727
527,426.0043144,252.0078385
528,426.3354492,252.0413768
529,426.346693,252.0066315
530,426.4597034,252.1130079
531,426.8264866,252.1871817
532,427.1083546,252.2389054
533,427.4146843,252.0065993
534,427.5588799,251.9528317
535,427.7734566,251.8808144
536,428.1563473,252.2682434
537,428.5986614,252.0600611
538,428.8551521,251.8327278
539,428.7909508,252.2017139
540,428.9798355,252.2642362
541,429.1068363,252.414692
542,429.5711803,252.8171521
543,429.6964931,253.0882913
544,429.6525192,252.8696966
545,429.9272346,252.8817022
546,430.1340008,252.9976541
547,430.7188797,252.5936651
548,430.5113697,252.5098515
549,430.5852127,252.6663423
550,430.4772663,252.9048926
551,430.4916,252.7769995
552,430.8845329,252.76398
553,431.0177994,252.8238308
554,431.3244724,252.972452
555,431.0561657,253.1369412
556,430.9038162,253.117404
557,430.4146671,252.889089
558,429.6476841,252.1444058
559,429.307909,251.9611359
560,428.7890053,251.8781912
561,428.4915733,252.47509
562,428.3786201,251.9018322
563,427.9913521,251.8188554
564,427.4722767,252.0817548
565,427.1661758,251.786862
566,426.7136765,251.8538743
567,426.4524651,251.7139757
568,426.1480236,251.611703
569,425.5305004,251.5660787
570,425.4945087,251.3493669
571,425.2956104,251.004408
572,425.1188278,251.418938
573,424.7007751,251.3210106
574,424.3453789,251.3096648
575,424.3873215,251.6126204
576,424.2021275,251.662429
577,423.7430477,251.3769829
578,423.5521603,251.5095913
579,423.5160542,251.7094857
580,423.4397507,251.994127
581,422.7771091,251.7965823
582,422.2173214,251.9038922
583,421.4867306,252.0033485
584,421.3324642,252.1014369
585,420.7448673,251.9386214
586,420.2806664,251.7715734
587,420.241785,251.1588067
588,420.1278305,251.1330575
589,419.9845219,251.1602068
590,419.7431946,251.1504221
591,419.4911098,251.0214347
592,419.1682434,250.9662831
593,418.4783077,250.9802842
594,417.890625,250.9730905
595,417.6379395,250.9627587
596,417.3896313,250.984742
597,417.0654202,251.0630196
598,416.4824009,251.5981847
599,416.4080715,251.7506844
600,416.2074566,251.8875414
601,415.7995033,251.9281125
602,415.4801846,252.0079833
603,415.1473045,252.0585322
604,414.7326565,252.0830101
605,414.1879463,252.5445163
606,413.7419987,252.8294796
607,413.2642078,252.5868738
608,412.6758957,252.8915995
609,412.3107719,252.9723394
610,412.0816898,253.1300211
611,411.7597389,253.3401829
612,411.3165951,253.3207744
613,411.1993217,253.1104356
614,410.7827568,253.2129979
615,410.2591038,253.1394196
616,409.8124695,253.0574244
617,409.4499779,252.8002703
618,409.3083858,252.7928996
619,408.3346653,252.6389515
620,407.8555012,252.55274
621,407.4623108,252.621088
622,406.6258049,252.5979781
623,406.0670471,252.675451
624,405.3702164,252.8235412
625,404.9673843,252.838524
626,404.176054,252.74396
627,403.8623142,252.9219675
628,403.107748,252.9334259
629,402.6420879,253.0569255
630,402.1236992,253.1581521
631,401.7381763,253.5382265
632,401.3604355,253.369891
633,400.9205532,253.3294648
634,400.8279991,253.7297684
635,400.4111767,253.6184031
636,399.7825527,253.7401485
637,399.2114067,253.8554728
638,399.0468979,253.7737513
639,398.5901356,254.0168238
640,398.4508896,254.1084427
641,398.0988693,254.0569764
642,397.9242897,253.859126
643,397.6194763,253.9863914
644,397.3570061,253.9882582
645,397.0611763,253.9519036
646,396.7123604,253.7227839
647,396.1309433,253.8847786
648,395.5937862,253.9935529
649,395.0820351,253.805632
650,394.6514797,253.8155454
651,394.1120338,254.0899032
652,393.9833736,254.0771896
653,393.9890385,253.8467342
654,393.7519455,254.0274936
655,393.456831,253.8989407
656,393.0288792,253.954044
657,392.5397873,253.9259452
658,392.4364758,253.8870156
659,392.2385788,253.8536704
660,392.0407677,253.8205183
661,391.5173721,253.6058664
662,391.2305546,253.5615456
663,391.1398029,253.4364206
664,390.2510262,253.3849061
665,389.7814465,253.7667024
666,389.3065166,253.8166559
667,389.0159512,253.6712855
668,388.5600758,253.8565993
669,388.0280399,253.7454432
670,387.4723148,253.841005
671,387.1682739,253.747133
672,386.7900181,253.7620515
673,386.5990734,253.5118979
674,385.9150314,253.3678311
675,385.6895256,253.3817518
676,385.3739834,253.3690059
677,384.7261906,253.3425003
678,384.1659164,253.3183926
679,383.5807514,252.9400402
680,383.3417702,253.0913007
681,382.9526138,252.9725325
682,382.5306416,253.2022154
683,382.3571205,253.2403725
684,381.7036915,253.2165706
685,381.4321232,253.2956851
686,380.8610344,253.157267
687,380.3893661,253.0568129
688,379.9080276,252.9673183
689,379.6490192,252.938109
690,379.1634464,253.0334294
691,379.1150951,252.8785157
692,378.7849903,252.9464293
693,378.1974792,252.9384309
694,377.867403,253.1791538
695,377.6107693,252.8868359
696,376.7692566,253.2301694
697,376.4558029,253.2507849
698,375.9041977,253.3492595
699,375.7252121,253.3964932
700,375.5250549,253.2386988
701,375.3901291,253.1793147
702,374.8326302,253.0355376
703,373.7451553,253.1387436
704,373.2170105,253.326568
705,372.7550983,253.1362814
706,372.3284626,253.0774444
707,371.8815708,253.0073583
708,371.6392422,253.26617
709,371.3430119,253.4384
710,371.3491917,253.4797758
711,370.7797623,253.2757455
712,370.4591846,253.0509871
713,370.0654221,253.0441475
714,369.580822,253.1400311
715,369.1495228,253.4397358
716,368.9251041,253.3180708
717,368.4143543,253.3196479
718,367.7292538,253.5627365
719,367.4745369,253.7506735
720,366.8778992,253.9542371
721,366.5465641,253.9588237
722,366.1406136,253.9882261
723,365.5434036,253.8730627
724,365.2374458,253.9782965
725,364.8684311,254.0360069
726,364.6536255,254.1474688
727,364.3582535,254.1356725
728,363.7718868,254.103502
729,363.644228,253.9705878
730,363.2391357,254.1744894
731,362.7131367,254.3141949
732,362.4649143,254.2620045
733,361.8062782,254.2172009
734,361.42416,254.182713
735,360.8237171,254.10833
736,360.8087826,253.9481699
737,360.3173447,253.9063114
738,360.1560116,254.0123498
739,359.9022961,254.2789668
740,359.4824409,254.2578042
741,359.1572285,253.8654184
742,358.8731289,254.0909976
743,358.5454273,254.2394257
744,357.6358509,254.1676819
745,357.7070045,254.1263223
746,357.0070553,254.1921115
747,356.7132854,254.3973005
748,356.0673523,254.2430305
749,355.4072571,254.234823
750,354.9312115,254.0323216
751,354.1656303,253.9586306
752,353.7392235,254.0466928
753,353.4913731,253.6092299
754,353.3083248,253.6006844
755,352.7077103,253.4706187
756,352.326622,253.4803712
757,351.9406128,253.7525725
758,351.5958881,253.7100703
759,350.6203365,253.8333929
760,350.3081131,253.7820071
761,350.0569725,253.91505
762,349.7668934,253.9972222
763,349.3378544,253.9466572
764,349.1995811,253.7150753
765,348.9239216,253.9484918
766,348.2443714,254.2274201
767,347.9824448,253.7499815
768,347.3093891,253.8784218
769,346.6936684,254.0029192
770,346.3682556,254.2706627
771,345.5777836,254.0456468
772,345.5730057,253.9436316
773,345.4165363,253.9935529
774,344.8972893,253.9643437
775,344.8050499,254.1841775
776,344.6908951,254.0443754
777,344.5892715,254.1485953
778,344.3620777,254.0902251
779,343.947916,254.3323803
780,343.6512566,254.8256868
781,343.3876705,254.5865411
782,343.1326103,254.7717905
783,342.3098373,254.6222037
784,341.3858414,254.8818201
785,340.7909203,254.5117396
786,340.3054619,254.965682
787,339.5843983,255.175522
788,338.9580345,254.7551501
789,338.3732986,254.494037
790,337.7797508,254.2512381
791,337.7504253,254.077431
792,337.4338245,254.2561144
793,337.3652744,254.36064
794,337.240963,254.4589376
795,336.741972,254.0222794
796,336.5077114,253.9813703
797,335.9508133,253.8294661
798,336.1212158,253.9633459
799,335.6215954,254.2043102
800,335.0534534,254.2309284
801,334.4754124,253.9094979
802,334.4356728,254.0581834
803,333.9593983,254.3053919
804,333.4739685,254.0139914
805,332.7616024,254.2916322
806,332.6036739,254.3406039
807,332.2394657,254.1980499
808,331.5785408,254.5438778
809,331.4048481,254.7935486
810,330.8084679,254.9174023
811,330.4093266,255.0674075
812,329.9630642,255.0267076
813,329.8527145,255.0641567
814,329.0333462,255.0864941
815,328.715086,254.896127
816,328.4890366,254.8651636
817,328.3763981,254.9685788
818,327.9820347,255.0941867
819,328.1872559,255.4187393
820,328.5274887,254.7599941
821,328.5033703,254.8407501
822,329.0732002,255.0197071
823,329.0334892,254.7491634
824,329.3148708,254.485926
825,329.2967892,254.696458
826,329.3775272,254.7490507
827,329.5870113,254.9487197
828,329.7260571,254.7777128
829,329.794178,254.5658773
830,330.0851727,254.8254132
831,329.7958946,254.8517901
832,330.2701664,254.6734446
833,330.4415989,254.6125317
834,330.9320068,254.6693891
835,331.1010933,254.6798658
836,331.3148117,254.7098315
837,331.6700649,254.8580021
838,331.6158772,254.4514704
839,331.6080666,254.4588089
840,331.5389442,254.0914643
841,331.6225719,253.865692
842,331.9275856,253.9496344
843,332.0325565,253.8280177
844,332.186451,253.9813864
845,332.6016426,254.154067
846,332.5851345,254.0835947
847,333.0493355,254.1105348
848,333.1483841,254.2895883
849,333.5646629,254.289186
850,334.1010189,254.7239453
851,334.2671871,254.7582722
852,334.3898392,254.866966
853,334.6075058,254.6155411
854,334.7464371,254.4223416
855,335.0674152,254.0915447
856,335.5218601,254.136622
857,335.5085278,254.4235647
858,335.4223537,254.2536682
859,335.3483105,254.3438387
860,335.3307724,254.30058
861,335.5245495,254.0595835
862,335.6593895,253.8769734
863,335.7344341,253.8814956
864,335.7367802,253.947655
865,335.8958817,253.8033146
866,336.1677933,253.8231254
867,336.3394833,253.8425499
868,336.8468285,253.613205
869,336.4748955,253.5901433
870,336.72369,253.8243484
871,337.013483,253.5984957
872,337.0984554,253.4968829
873,337.0186901,253.4664345
874,337.384901,253.3257151
875,337.3742867,253.1919479
876,337.3705387,253.1349134
877,337.8077888,253.0982369
878,337.750597,253.1101942
879,337.7732277,253.2401633
880,337.8121376,253.7630332
881,338.0845356,253.9572144
882,338.2126808,254.0240818
883,338.4952354,253.9711994
884,338.5208702,253.8271326
885,338.5808372,253.7451535
886,338.6266708,253.3981508
887,338.7007999,253.1980312
888,338.9247036,253.3180708
889,339.5383644,253.3031201
890,339.8509884,253.1659573
891,340.2601147,252.8799158
892,340.6567955,252.6423633
893,340.9770298,252.7782387
894,341.1880016,252.7071869
895,340.9046459,252.4768603
896,341.508007,252.4798214
897,342.1951962,252.8719658
898,342.4257946,252.8009301
899,342.4902248,252.90169
900,342.6418877,252.7656215
901,342.7734947,252.5548643
902,342.9187202,252.5292921
903,343.1074619,252.8015095
904,343.1079769,252.7035177
905,343.2271671,252.7972448
906,343.3809757,252.7506065
907,343.6780071,252.960189
908,343.7492752,252.8169912
909,344.3709469,252.9272783
910,344.6401691,253.1448591
911,344.815979,253.1218135
912,345.2388096,253.0829644
913,345.2869034,252.7902603
914,345.4178524,252.4233824
915,345.4907227,252.4171382
916,345.4397678,252.3925799
917,345.6110287,252.3096031
918,346.183691,252.5743693
919,346.3226795,252.8482926
920,346.4418125,252.8947538
921,346.7399883,252.7091503
922,346.9412899,253.0939561
923,346.8736267,252.9510641
924,347.2300816,253.0974805
925,347.2128868,252.920503
926,347.5479698,252.8949308
927,347.9708862,253.0762535
928,348.1155682,253.1468546
929,348.4796619,253.4498262
930,348.7619591,253.3997118
931,348.856287,253.5223907
932,349.1805553,253.0730671
933,349.7294712,253.3828783
934,350.2069187,253.5306627
935,350.440464,253.5984957
936,350.968523,253.357628
937,351.2091923,253.2530057
938,351.2495899,252.9677367
939,351.2828922,252.8762949
940,351.5568352,252.6637512
941,351.7726135,252.4727404
942,351.8109798,252.5771374
943,351.793642,252.4014473
944,352.023468,252.2685009
945,352.4174023,252.2158116
946,352.8535938,252.133913
947,353.1349182,252.256254
948,353.4667683,252.773813
949,353.8312912,252.7174866
950,354.186058,252.781232
951,354.0906143,253.2609719
952,354.300499,253.3567911
953,354.3950558,253.4858429
954,354.8159981,253.4385771
955,355.4745197,253.2953793
956,355.7417679,253.2231367
957,355.9877014,253.1998175
958,356.5890026,253.1084561
959,356.8288136,253.4130853
960,356.6489697,253.2280129
961,356.8732166,252.8639513
962,356.9902897,253.0145037
963,357.5186062,252.9814643
964,358.0970192,252.8058386
965,358.4038925,252.9956424
966,358.6073685,252.9198593
967,359.2320728,253.0923146
968,359.3772697,253.1892604
969,359.5565128,252.7987736
970,359.9462414,252.65284
971,360.5839348,252.6275897
972,361.1429214,252.562589
973,361.1576557,252.2580725
974,361.2222004,252.3279494
975,361.4792347,252.1108997
976,361.8789482,252.0427287
977,362.4244308,251.8803316
978,362.6668739,252.1275079
979,362.7262974,252.0233202
980,363.1416607,252.0428574
981,363.2112694,252.1594208
982,363.3037376,251.864866
983,363.3802986,251.6495544
984,363.5619164,251.5542501
985,363.7179279,251.4293182
986,363.7680244,251.4678937
987,363.8460445,251.4633715
988,363.9094162,251.7632854
989,364.5170689,251.9363844
990,364.7611427,251.8788993
991,364.8927212,251.4275479
992,365.2407932,251.7286044
993,365.5613422,251.6189128
994,366.1720276,251.4049369
995,366.1774921,251.1684304
996,366.3673782,250.6788254
997,366.1704826,250.8118361
998,366.4389324,250.7738721
999,366.5973473,250.534485
1000,366.5822124,250.0020558
1001,366.8749523,249.8512298
1002,366.9818401,249.9648803
1003,367.458601,249.8923641
1004,367.7712536,250.1096231
1005,368.2486153,250.3036433
1006,368.8790989,250.41179
1007,369.1666889,250.3048986
1008,369.1057205,250.4815704
1009,369.1876316,250.2199101
1010,369.3469334,250.301342
1011,369.8085308,250.3659403
1012,369.6991539,250.7429248
